date,market,type,source_regions,price_grade_상,price_grade_중,trend_note,forecast,year
2022-04-07,서울,중도매,"경남 산청·진주·사천·고성·거창·하동·함양, 전남 담양·곡성, 경북 고령, 전북 익산·순창·김제·남원, 충남 공주·논산·부여·홍성·보령 등지에서 반입됨",14400.0,9400.0,상품성에 따른 가격차가 벌어지고 내림세에 거래됨,향후 기온 상승에 따른 품위차가 더 증가할 것으로 약보합세 전망,2022
2022-04-12,서울,중도매,"경남 산청·진주·함양·거창·사천·고성·하동, 전남 담양·곡성, 전북 김제·익산·남원, 충남 공주·논산·예산·홍성·보령·부여, 경북 고령 등지에서 반입됨",,,전국 출하 물량이 반입되는 가운데 상품성 격차가 상승하고 가격차가 벌어져 거래됨,향후 기온상승으로 상품성 격차는 더 상승할 것으로 중상품 중심 강보합세 전망,2022
2022-04-12,대전,중도매,"충남 금산군, 경남 사천시, 하동군, 대전광역시 등의 지역에서 주로 출하됨",15000.0,10000.0,기상호전으로 출하 및 반입이 꾸준하여 내림세에 거래됨,"기상 호조에 의해 출하는 꾸준할 것으로 보이나, 나들이객 증가로 소비자 수요 또한 증가할 것으로 예상되어 가격의 보합세 전망",2022
2022-04-13,부산,중도매,"경남 밀양, 김해에서 출하되고 있음",14000.0,10000.0,"시장 반입량이 소폭 증가하면서 전일 대비 4,000원 하락","전년 대비 재배면적 소폭 감소되었고, 3월 중,하순 일조량 감소 등으로 병충해(흰가루, 응애) 발생으로 강보합세 전망",2022
2022-04-13,대구,중도매,"경북 고령, 칠곡, 김천 경남 진주, 합천, 함안지역에서 주로 반입됨",17000.0,13000.0,"최근 참외,토마토 등 제철과일류 출하성수기로 소비가 분산되며, 주중으로 시장내 거래도 부진하여 약보합세",향후에도 산지 기온상승에 따른 출하량 증가로 약보합세 전망,2022
2022-04-19,부산,중도매,"경남 밀양 중심으로 출하되며, 경남 김해, 창원 등에서도 반입되고 있음",14000.0,10000.0,"산지 출하가 끝물 단계로 전일 대비 1,000원 하락",4월 중으로 산지 출하가 대부분 종료될 예정,2022
2022-04-19,대구,중도매,"경북 고령, 칠곡, 김천 경남 진주, 함안, 충남 논산지역에서 주로 반입됨",16000.0,12000.0,"출하지역 확대로 시장내 반입량은 증가하나, 참외,토마토,수박 등 제철과일류 반입량 증가로 소비가 분산되어 약보합세","향후에도 출하종료기에 따른 상품성 하락과 제철과일류(참외,수박, 토마토) 선호도 증가로 약보합세 전망",2022
2022-04-21,대전,중도매,"경남 하동군, 충남 금산군, 경남 진주시 등의 지역에서 주로 출하됨",16600.0,11600.0,출하 종료기가 다가오며 딸기의 당도 감소 등 상품성이 저하되어 소비자 수요가 감소하여 가격의 내림세를 보임,"출하 막바지로 딸기 반입이 점차 감소할 것으로 예상되나, 소비자 수요 또한 감소 추세를 유지할 것으로 예상되어 가격의 보합세 전망",2022
2022-04-22,광주,소매,"경남 산천군, 충남 논산시, 전남 담양군, 전북 익산시, 남원시 지역에서 주로 출하됨",1200.0,800.0,출하 막바지로 딸기의 당도 감소 등 상품성이 저하되어 가격의 내림세를 보임,출하 막바지로 딸기 반입이 점차 감소할 것으로 보여 보합세 전망,2022
2022-04-25,대전,소매,"주로 대전, 충남 금산, 논산, 충북 영동, 경북 김천, 경남 진주, 하동, 사천, 산청, 전북 익산 등에서 반입됨",,,"오렌지, 참외, 등 제철 과일로 소비가 집중되면서 딸기의 소비는 부진하여 가격이 내림세로 거래됨","향후 출하기 종료에 따른 출하량 감소가 예상되나, 품질 하락으로 소비 수요도 감소할 것으로 예상되어 보합세 전망",2022
2022-04-25,광주,소매,"전남 담양, 전북 익산, 남원, 경남 산청 지역에서 주로 출하됨.",1100.0,800.0,"산지 출하물량이 마무리되어가는 농가들이 늘어나면서 반입량은 감소하였으나, 품질이 좋지않아 보합세에 거래됨.","향후에도 출하가 끝나는 농가들이 늘어날것으로 보이나, 상품성이 좋지않아 거래부진으로 약세 전망.",2022
2022-04-28,대구,소매,"경북 김천시, 성주군, 청도군, 경남 거창군 등지에서 주로 반입됨",,,현재 출하 시기의 끝자락으로 출하량 많지 않아 시장 내 반입량 또한 감소하는 추세로 강보합세 거래,향후 출하가 막바지에 다다르면서 공급량 더욱 감소할 것으로 예상되어 강보합세 전망,2022
2022-05-02,대구,중도매,"경남 진주, 양산, 합천, 충남 논산, 경북 고령, 청도지역에서 주로 반입됨",15000.0,12000.0,"산지 출하 종료기로 상품성 하락과 참외, 수박 등 제철과일류 선호도 증가로 약보합세",향후에도 출하종료기에 따른 가정내 수요량 감소로 약보합세 전망,2022
2022-05-03,대전,소매,"주로 대전, 충남 논산, 금산, 충북 보은, 경남 진주, 하동, 사천, 산청, 경북 김천, 전북 익산 등에서 반입됨",,,산지 출하 마무리 시기로 출하량이 감소하여 가격이 오름세로 거래됨,"주 출하지인 경남지역은 곧 출하가 마무리될 것으로 예상되며, 충남지역은 고품질 상품 일부만 출하가 예상되므로 강보합세 전망",2022
2022-12-05,대구,중도매,"경남 밀양, 양산, 진주, 함안 지역에서 주로 반입됨",33000.0,28000.0,"소형마트를 중심으로 거래는 다소 증가하나, 주말 산지 강추위 영향으로 반입량이 감소하여 강보합세",향후에는 출하지역 확대에 따른 반입량 증가로 약보합세 전망,2022
2022-12-06,대구,중도매,"경남 밀양, 양산, 진주, 함안 지역에서 주로 반입됨",32000.0,27000.0,"산지 강추위 영향으로 산지 출하량은 소량이나, 고가형성에 따른 소비 부진과 선호도 감소로 약보합세",향후에는 출하지역 확대에 따른 생산량 증가로 약보합세 전망,2022
2022-12-06,대전,중도매,"충남 금산군, 경남 하동군 등의 지역에서 주로 출하됨",27000.0,23000.0,제철을 맞아 출하량이 점차 늘어나며 가격의 내림세를 보임,향후 점차 출하가 확대될 것으로 예상되어 가격의 약보합세 전망,2022
2022-12-07,서울,중도매,"경남 산청·함양·진주·사천·거창·고성·하동, 전남 담양, 전북 익산·부안·남원·순창·김제, 충남 논산·공주·홍성·예산·부여·보령, 세종 등지에서 반입됨",29200.0,24200.0,"도매가격은 2kg 기준 상품 29,200원, 중품 24,200원 선에 거래됨",,2022
2022-12-13,광주,중도매,"경남 산청군, 거창군, 고성군, 전남 담양군, 전북 익산시, 남원시 지역에서 주로 출하됨",33000.0,28000.0,성출하기로 인한 출하량은 증가한 반면 제철과일 소비분산과 김장철이후 소비부진으로 내림세에 거래됨.,향후에도 산지 출하량 증가와 경기침체에 따른 소비부진으로 약세 전망.,2022
2022-12-13,부산,중도매,"경남 밀양, 김해, 창원, 전남 화순 등에서 반입됨",34300.0,30300.0,금일 산지 출하량이 소폭 감소하면서 전일 대비 강보합세를 보임,향후 성탄절을 앞두고 수요가 증가할 것으로 예상되어 강보합세 전망,2022
2022-12-13,대구,중도매,"경남 밀양, 양산, 진주, 함안, 경북 고령지역에서 주로 반입됨",32000.0,27000.0,"고가형성으로 거래는 한산하나, 최근 산지 출하지역 확대로 반입량이 증가하여 약보합세",향후에도 출하지역 확대에 따른 생산량 증가로 약보합세 전망,2022
2022-12-13,서울,중도매,"경남 산청·함양·진주·사천·거창·고성·하동, 전남 담양, 전북 익산·남원·순창·김제·전주, 충남 공주·논산·예산·홍성·부여 등지에서 반입됨",32600.0,27600.0,중도매 거래가 꾸준하나 전일 재고로 내림세에 거래됨,주중 소비수요는 증가세이나 단맛이 강한 고급 품종으로 집중되면서 일반종 거래가는 현재 수준을 유지할 전망,2022
2022-12-19,대구,중도매,"경남 밀양, 양산, 진주, 함안, 경북 고령지역에서 주로 반입됨",32000.0,28000.0,"주말 산지 기온하락과 추위에 따른 상품성 하락으로 중,상품을 중심으로 강보합세",향후에도 당분간은 추위에 따른 난방 비용 상승 등으로 강보합세 전망,2022
2022-12-19,대전,소매,"주로 대전, 충남 금산, 경남 사천, 하동, 진주, 충북 보은 등에서 반입됨",,,기온 하락에 따른 산지 출하 작업 부진으로 출하량이 감소하여 가격이 내림세로 거래됨,향후 연말 행사 등으로 딸기 소비 수요가 증가할 것으로 예상되므로 강보합세 전망,2022
2022-12-20,광주,중도매,"경남 산청군, 함양군, 충남 논산시, 홍성군, 전남 담양군, 전북 익산시, 남원시 지역에서 주로 출하됨.",30000.0,25000.0,"제철과일로 인한 선호도 수요는 늘어나고 있으나, 성출하기에 따른 출하량 증가로 시장내 재고물량이 충분하여 내림세에 거래됨.","향후에도 경남, 충남지역 등 출하량이 확대가 예상되어 가격은 약세 전망.",2022
2022-12-22,서울,중도매,"경남 사천·고성·산청·진주·함양·거창·하동, 전남 담양·곡성, 전북 남원·부안·익산·순창, 충남 논산·공주·예산·홍성, 경기 여주, 경북 고령 등지에서 반입됨",37600.0,32600.0,연말 소비수요가 집중되고 오름세로 거래됨,주중 일기 변화에 따른 반입량 감소와 연말 수요 증가가 동반되면서 오른 가격이 유지될 전망,2022
2022-12-23,대전,소매,"주로 대전, 충남 금산, 충북 음성, 경남 진주, 산청, 하동, 전북 익산 등에서 반입됨",,,크리스마스를 앞두고 제과점 등에서 소비 수요가 증가하여 가격이 오름세로 거래됨,"향후에도 제철로 꾸준한 소비가 예상되나, 기상 악화로 인해 산지 출하량은 감소할 것으로 예상되므로 강보합세 전망",2022
2022-12-26,서울,중도매,"경남 사천·산청·진주·함양·거창·고성·하동, 전남 담양, 전북 남원·부안·익산·순창, 충남 논산·공주·예산·홍성, 경북 고령, 광주 북구, 세종 등지에서 반입됨",36800.0,29800.0,주말 작업량이 반입되고 소폭 내림세로 거래됨,주중 고정거래처 선물용 특상품 외 거래 정체로 약보합세 전망,2022
2022-12-26,부산,소매,경남 진주·산청·사천·김해·밀양 지역에서 주로 출하됨,1860.0,1560.0,"최근 강추위로 생육이 부진하고, 제철과일로 출하량에 비해 수요가 높아 강보합세",향후 지속적인 소비자 수요 증가로 인한 강보합세 전망,2022
2022-12-26,대구,소매,"경남 밀양, 양산, 진주, 함안, 경북 고령 등지에서 주로 반입됨",,,최근 크리스마스 및 연말 모임 등의 이유로 소비자 수요가 증가하여 강보합세 거래,"향후 소비는 꾸준하며, 산지 기상 악화로 출하량이 감소할 것으로 예상되어 강보합세 전망",2022
2022-12-28,서울,중도매,"경남 사천·산청·진주·함양·거창·고성·무안·하동, 전남 담양, 전북 부안·익산·남원·순창·김제, 충남 공주·논산·예산·홍성·보령·부여, 경북 고령 등지에서 반입됨",36800.0,29800.0,연말 수요가 종료되면서 거래 정체로 보합세로 거래됨,주중 선물용은 고급형 종자로 수요가 분산되고 일반종 반입량이 크게 늘지 않을 것으로 거래가는 유지될 전망,2022
2022-12-28,광주,소매,"전남 담양군, 전북 익산시, 남원시, 경남 산청군 등지에서 출하됨",2230.0,1700.0,기온 하락에 따른 산지 출하 작업 부진으로 출하량이 감소하여 가격이 내림세로 거래됨,향후 연말 행사 등으로 딸기 소비 수요가 증가할 것으로 예상되므로 강보합세 전망,2022
2023-01-02,대전,소매,"주로 대전, 충남 논산, 금산, 계룡, 전북 익산, 경남 진주, 하동, 사천, 산청 등에서 반입됨",,,"크리스마스, 신정 등 연말연시 행사 영향으로 소비량이 증가하여 가격이 오름세로 거래됨",향후에도 설 명절 수요 등 꾸준한 소비가 이루어질 것으로 예상되므로 강보합세 전망,2023
2023-01-03,대전,중도매,"경남 진주시, 충남 금산군 등의 지역에서 주로 출하됨",33300.0,29300.0,제철을 맞아 출하가 꾸준하여 가격의 내림세를 보임,성출하기로 반입이 꾸준할 것이며 소비자 수요 또한 활발할 것으로 예상되어 가격의 약보합세 전망,2023
2023-01-04,부산,중도매,"경남 밀양, 김해, 창원에서 주로 반입됨",30300.0,26300.0,성탄절 및 연말 이후 수요가 소폭 감소하면서 전일 대비 약보합세를 보임,"1월 동향은 인력부족, 정식 지연 농가 증가로 작년 연말 대비 출하량은 감소할 전망",2023
